opponent,game_date,event_order,period,time_remaining,team,player,event_type,raw_text,shot_type,uww_score,opp_score,uww_lineup,opp_lineup,video_description
UW-La Crosse Eagles,2025-01-25,431,H2,03:16 (H2),UW-La Crosse Eagles,JJ Paider,missed_shot,JJ Paider Misses 2PT Layup,2,70.0,74.0,"Brock Marino, Collin Madson, JT Hoytink, Jake Quast, Luke Bara","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",11 Dustin Derousseau > ISO > Top > Drives Right > Defense Commits > Ball Delivered > 13 JJ Paider > Cut > Flash > Miss 2 Pts
UW-La Crosse Eagles,2025-01-25,433,H2,03:06 (H2),UW-La Crosse Eagles,Dustin Derousseau,missed_shot,Dustin Derousseau Misses 2PT Layup,2,70.0,74.0,"Brock Marino, Collin Madson, JT Hoytink, Jake Quast, Luke Bara","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",11 Dustin Derousseau > Post-Up > Left Block > Left Shoulder > Dribble Move > To Basket > Miss 2 Pts
UW-La Crosse Eagles,2025-01-25,435,H2,03:06 (H2),UW-Whitewater,JT Hoytink,foul,JT Hoytink Commits Personal Foul,,70.0,74.0,"Brock Marino, Collin Madson, JT Hoytink, Jake Quast, Luke Bara","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",3 Will Fuhrmann > Offensive Rebound > Short > Foul
UW-La Crosse Eagles,2025-01-25,436,H2,03:06 (H2),UW-La Crosse Eagles,Will Fuhrmann,free_throw_missed,Will Fuhrmann Misses Free Throw (1 of 2),,70.0,74.0,"Brock Marino, Collin Madson, JT Hoytink, Jake Quast, Luke Bara","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",3 Will Fuhrmann > Non Possession > Free Throw
UW-La Crosse Eagles,2025-01-25,438,H2,03:06 (H2),UW-La Crosse Eagles,Will Fuhrmann,free_throw_missed,Will Fuhrmann Misses Free Throw (2 of 2),,70.0,74.0,"Brock Marino, Collin Madson, JT Hoytink, Jake Quast, Luke Bara","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",3 Will Fuhrmann > Non Possession > Free Throw
UW-La Crosse Eagles,2025-01-25,446,H2,02:39 (H2),UW-Whitewater,Carter Capstran,made_shot,Carter Capstran Makes 3PT Jump Shot,3,73.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Torin Hannah, Will Fuhrmann",23 Carter Capstran > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
UW-La Crosse Eagles,2025-01-25,447,H2,02:39 (H2),UW-Whitewater,Isaac Verges,assist,Isaac Verges Assists,,73.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Torin Hannah, Will Fuhrmann",
UW-La Crosse Eagles,2025-01-25,448,H2,02:09 (H2),UW-La Crosse Eagles,Dustin Derousseau,turnover,Dustin Derousseau Turnover (Bad Pass),,73.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Torin Hannah, Will Fuhrmann",11 Dustin Derousseau > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
UW-La Crosse Eagles,2025-01-25,449,H2,02:09 (H2),UW-Whitewater,Collin Madson,steal,Collin Madson Steals,,73.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Torin Hannah, Will Fuhrmann",
UW-La Crosse Eagles,2025-01-25,450,H2,02:09 (H2),UW-La Crosse Eagles,Dustin Derousseau,foul,Dustin Derousseau Commits Personal Foul,,73.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Torin Hannah, Will Fuhrmann",23 Carter Capstran > No Play Type > Foul
UW-La Crosse Eagles,2025-01-25,451,H2,02:09 (H2),UW-Whitewater,Carter Capstran,free_throw_missed,Carter Capstran Misses Free Throw (1 of 1),,73.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Torin Hannah, Will Fuhrmann",23 Carter Capstran > Non Possession > Free Throw
UW-La Crosse Eagles,2025-01-25,455,H2,01:53 (H2),UW-Whitewater,Carter Capstran,foul,Carter Capstran Commits Personal Foul,,73.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",13 JJ Paider > Post-Up > Right Block > Left Shoulder > Dribble Move > Foul
UW-La Crosse Eagles,2025-01-25,456,H2,01:53 (H2),UW-La Crosse Eagles,JJ Paider,free_throw_made,JJ Paider Makes Free Throw (1 of 2),,73.0,75.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",13 JJ Paider > Non Possession > Free Throw
UW-La Crosse Eagles,2025-01-25,457,H2,01:53 (H2),UW-La Crosse Eagles,JJ Paider,free_throw_made,JJ Paider Makes Free Throw (2 of 2),,73.0,76.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",13 JJ Paider > Non Possession > Free Throw
UW-La Crosse Eagles,2025-01-25,458,H2,01:24 (H2),UW-Whitewater,Carter Capstran,missed_shot,Carter Capstran Misses 2PT Driving Layup,2,73.0,76.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",0 Isaac Verges > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Carter Capstran > Spot-Up > Drives Right > To Basket > Miss 2 Pts
UW-La Crosse Eagles,2025-01-25,460,H2,01:23 (H2),UW-Whitewater,Jake Quast,foul,Jake Quast Commits Personal Foul,,73.0,76.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",15 Sam Grieger > No Play Type > Foul
UW-La Crosse Eagles,2025-01-25,461,H2,01:23 (H2),UW-La Crosse Eagles,Sam Grieger,free_throw_missed,Sam Grieger Misses Free Throw (1 of 2),,73.0,76.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",15 Sam Grieger > Non Possession > Free Throw
UW-La Crosse Eagles,2025-01-25,463,H2,01:23 (H2),UW-La Crosse Eagles,Sam Grieger,free_throw_missed,Sam Grieger Misses Free Throw (2 of 2),,73.0,76.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",15 Sam Grieger > Non Possession > Free Throw
UW-La Crosse Eagles,2025-01-25,468,H2,01:03 (H2),UW-Whitewater,Collin Madson,made_shot,Collin Madson Makes 2PT Layup,2,75.0,76.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, Karter Thomas, Sam Grieger, Torin Hannah, Will Fuhrmann",15 Collin Madson > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Make 2 Pts Foul > 0 Pts
UW-La Crosse Eagles,2025-01-25,469,H2,01:03 (H2),UW-La Crosse Eagles,Torin Hannah,foul,Torin Hannah Commits Personal Foul,,75.0,76.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, Karter Thomas, Sam Grieger, Torin Hannah, Will Fuhrmann",
UW-La Crosse Eagles,2025-01-25,472,H2,01:02 (H2),UW-Whitewater,Collin Madson,free_throw_missed,Collin Madson Misses Free Throw (1 of 1),,75.0,76.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",15 Collin Madson > Non Possession > Free Throw
UW-La Crosse Eagles,2025-01-25,474,H2,00:39 (H2),UW-Whitewater,Carter Capstran,foul,Carter Capstran Commits Personal Foul,,75.0,76.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",13 JJ Paider > Post-Up > Left Block > Left Shoulder > Dribble Move > To Basket > Foul
UW-La Crosse Eagles,2025-01-25,475,H2,00:39 (H2),UW-La Crosse Eagles,JJ Paider,free_throw_made,JJ Paider Makes Free Throw (1 of 2),,75.0,77.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",13 JJ Paider > Non Possession > Free Throw
UW-La Crosse Eagles,2025-01-25,476,H2,00:39 (H2),UW-La Crosse Eagles,JJ Paider,free_throw_made,JJ Paider Makes Free Throw (2 of 2),,75.0,78.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",13 JJ Paider > Non Possession > Free Throw
UW-La Crosse Eagles,2025-01-25,478,H2,00:25 (H2),UW-Whitewater,Isaac Verges,turnover,Isaac Verges Turnover (Bad Pass),,75.0,78.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",0 Isaac Verges > No Play Type > Turnover
UW-La Crosse Eagles,2025-01-25,479,H2,00:25 (H2),UW-La Crosse Eagles,Sam Grieger,steal,Sam Grieger Steals,,75.0,78.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Jake Quast","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",
UW-La Crosse Eagles,2025-01-25,484,H2,00:07 (H2),UW-La Crosse Eagles,JJ Paider,made_shot,JJ Paider Makes 2PT Dunk,2,75.0,80.0,"Collin Madson, Isaac Verges, JT Hoytink, Jake Quast, Joey Berezowitz","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",13 JJ Paider > Transition > First Middle > To Basket > Make 2 Pts
UW-La Crosse Eagles,2025-01-25,485,H2,00:07 (H2),UW-La Crosse Eagles,Dustin Derousseau,assist,Dustin Derousseau Assists,,75.0,80.0,"Collin Madson, Isaac Verges, JT Hoytink, Jake Quast, Joey Berezowitz","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",
UW-La Crosse Eagles,2025-01-25,486,H2,00:00 (H2),UW-Whitewater,JT Hoytink,missed_shot,JT Hoytink Misses 3PT Jump Shot,3,75.0,80.0,"Collin Madson, Isaac Verges, JT Hoytink, Jake Quast, Joey Berezowitz","Dustin Derousseau, JJ Paider, Karter Thomas, Sam Grieger, Will Fuhrmann",11 Jt Hoytink > Transition > Ballhandler > Dribble Jumper > Long/3pt > Miss 3 Pts
UW-River Falls Falcons,2025-02-15,418,H2,03:53 (H2),UW-Whitewater,Carter Capstran,made_shot,Carter Capstran Makes 2PT Jump Shot,2,55.0,62.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Drew Adams, Jack Leifker, Jeremy Wanguhu, Regan Merritt, Sean Sullivan",23 Carter Capstran > Post-Up > Left Block > Right Shoulder > Dribble Move > To Jumper > Make 2 Pts
UW-River Falls Falcons,2025-02-15,423,H2,03:15 (H2),UW-Whitewater,Luke Bara,free_throw_made,Luke Bara Makes Free Throw (1 of 2),,56.0,64.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Drew Adams, Jack Leifker, Jeremy Wanguhu, Regan Merritt, Sean Sullivan",32 Luke Bara > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,424,H2,03:15 (H2),UW-Whitewater,Luke Bara,free_throw_made,Luke Bara Makes Free Throw (2 of 2),,57.0,64.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Drew Adams, Jack Leifker, Jeremy Wanguhu, Regan Merritt, Sean Sullivan",32 Luke Bara > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,436,H2,01:38 (H2),UW-Whitewater,Collin Madson,made_shot,Collin Madson Makes 3PT Jump Shot,3,60.0,66.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Drew Adams, Jack Leifker, Jeremy Wanguhu, Sean Sullivan, Zac Johnson",15 Collin Madson > Hand Off > From Dribble > Right > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
UW-River Falls Falcons,2025-02-15,437,H2,01:38 (H2),UW-Whitewater,Carter Capstran,assist,Carter Capstran Assists,,60.0,66.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Drew Adams, Jack Leifker, Jeremy Wanguhu, Sean Sullivan, Zac Johnson",
UW-River Falls Falcons,2025-02-15,438,H2,01:18 (H2),UW-Whitewater,Luke Bara,foul,Luke Bara Commits Personal Foul,,60.0,66.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Drew Adams, Jack Leifker, Jeremy Wanguhu, Sean Sullivan, Zac Johnson",25 Jack Leifker > Transition > Right Wing > To Basket > Foul
UW-River Falls Falcons,2025-02-15,439,H2,01:18 (H2),UW-River Falls Falcons,Jack Leifker,free_throw_made,Jack Leifker Makes Free Throw (1 of 2),,60.0,67.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Drew Adams, Jack Leifker, Jeremy Wanguhu, Sean Sullivan, Zac Johnson",25 Jack Leifker > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,440,H2,01:18 (H2),UW-River Falls Falcons,Jack Leifker,free_throw_missed,Jack Leifker Misses Free Throw (2 of 2),,60.0,67.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Drew Adams, Jack Leifker, Jeremy Wanguhu, Sean Sullivan, Zac Johnson",25 Jack Leifker > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,444,H2,01:11 (H2),UW-Whitewater,Collin Madson,missed_shot,Collin Madson Misses 3PT Jump Shot,3,60.0,67.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jack Leifker, Jeremy Wanguhu, Micah Thompson, Sean Sullivan, Zac Johnson",15 Collin Madson > P&R Ball Handler > High P&R > Go Away from Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
UW-River Falls Falcons,2025-02-15,446,H2,00:53 (H2),UW-Whitewater,Luke Bara,foul,Luke Bara Commits Personal Foul,,60.0,67.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jack Leifker, Jeremy Wanguhu, Micah Thompson, Sean Sullivan, Zac Johnson",13 Sean Sullivan > No Play Type > Foul
UW-River Falls Falcons,2025-02-15,447,H2,00:53 (H2),UW-River Falls Falcons,Sean Sullivan,free_throw_missed,Sean Sullivan Misses Free Throw (1 of 2),,60.0,67.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jack Leifker, Jeremy Wanguhu, Micah Thompson, Sean Sullivan, Zac Johnson",13 Sean Sullivan > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,449,H2,00:53 (H2),UW-River Falls Falcons,Sean Sullivan,free_throw_missed,Sean Sullivan Misses Free Throw (2 of 2),,60.0,67.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jack Leifker, Jeremy Wanguhu, Micah Thompson, Sean Sullivan, Zac Johnson",13 Sean Sullivan > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,453,H2,00:46 (H2),UW-Whitewater,Carter Capstran,made_shot,Carter Capstran Makes 3PT Jump Shot,3,63.0,67.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jeremy Wanguhu, Micah Thompson, Riley Ashburn, Sean Sullivan, Zac Johnson",0 Isaac Verges > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Carter Capstran > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
UW-River Falls Falcons,2025-02-15,454,H2,00:46 (H2),UW-Whitewater,Isaac Verges,assist,Isaac Verges Assists,,63.0,67.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jeremy Wanguhu, Micah Thompson, Riley Ashburn, Sean Sullivan, Zac Johnson",
UW-River Falls Falcons,2025-02-15,458,H2,00:37 (H2),UW-Whitewater,Carter Capstran,foul,Carter Capstran Commits Personal Foul,,63.0,67.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jeremy Wanguhu, Micah Thompson, Regan Merritt, Sean Sullivan, Zac Johnson",5 Regan Merritt > No Play Type > Foul
UW-River Falls Falcons,2025-02-15,459,H2,00:37 (H2),UW-River Falls Falcons,Regan Merritt,free_throw_made,Regan Merritt Makes Free Throw (1 of 2),,63.0,68.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jeremy Wanguhu, Micah Thompson, Regan Merritt, Sean Sullivan, Zac Johnson",5 Regan Merritt > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,460,H2,00:37 (H2),UW-River Falls Falcons,Regan Merritt,free_throw_missed,Regan Merritt Misses Free Throw (2 of 2),,63.0,68.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jeremy Wanguhu, Micah Thompson, Regan Merritt, Sean Sullivan, Zac Johnson",5 Regan Merritt > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,464,H2,00:31 (H2),UW-Whitewater,Collin Madson,foul,Collin Madson Commits Personal Foul,,63.0,68.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jeremy Wanguhu, Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan",13 Sean Sullivan > No Play Type > Foul
UW-River Falls Falcons,2025-02-15,465,H2,00:31 (H2),UW-River Falls Falcons,Sean Sullivan,free_throw_missed,Sean Sullivan Misses Free Throw (1 of 2),,63.0,68.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jeremy Wanguhu, Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan",13 Sean Sullivan > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,467,H2,00:31 (H2),UW-River Falls Falcons,Sean Sullivan,free_throw_missed,Sean Sullivan Misses Free Throw (2 of 2),,63.0,68.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jeremy Wanguhu, Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan",13 Sean Sullivan > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,469,H2,00:25 (H2),UW-River Falls Falcons,Jeremy Wanguhu,foul,Jeremy Wanguhu Commits Personal Foul,,63.0,68.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jeremy Wanguhu, Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan",0 Isaac Verges > Transition > Ballhandler > To Basket > Foul
UW-River Falls Falcons,2025-02-15,470,H2,00:25 (H2),UW-Whitewater,Isaac Verges,free_throw_made,Isaac Verges Makes Free Throw (1 of 2),,64.0,68.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jeremy Wanguhu, Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan",0 Isaac Verges > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,471,H2,00:25 (H2),UW-Whitewater,Isaac Verges,free_throw_made,Isaac Verges Makes Free Throw (2 of 2),,65.0,68.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Jeremy Wanguhu, Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan",0 Isaac Verges > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,479,H2,00:22 (H2),UW-Whitewater,Isaac Verges,foul,Isaac Verges Commits Personal Foul,,65.0,68.0,"Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara, Richie Warren","Jack Leifker, Jeremy Wanguhu, Micah Thompson, Regan Merritt, Zac Johnson",11 Micah Thompson > No Play Type > Foul
UW-River Falls Falcons,2025-02-15,480,H2,00:22 (H2),UW-River Falls Falcons,Micah Thompson,free_throw_made,Micah Thompson Makes Free Throw (1 of 2),,65.0,69.0,"Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara, Richie Warren","Jack Leifker, Jeremy Wanguhu, Micah Thompson, Regan Merritt, Zac Johnson",11 Micah Thompson > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,481,H2,00:22 (H2),UW-River Falls Falcons,Micah Thompson,free_throw_made,Micah Thompson Makes Free Throw (2 of 2),,65.0,70.0,"Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara, Richie Warren","Jack Leifker, Jeremy Wanguhu, Micah Thompson, Regan Merritt, Zac Johnson",11 Micah Thompson > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,488,H2,00:17 (H2),UW-Whitewater,Luke Bara,foul,Luke Bara Commits Personal Foul,,65.0,70.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan, Zac Johnson",
UW-River Falls Falcons,2025-02-15,489,H2,00:16 (H2),UW-River Falls Falcons,Regan Merritt,foul,Regan Merritt Commits Personal Foul,,65.0,70.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan, Zac Johnson",32 Luke Bara > No Play Type > Foul
UW-River Falls Falcons,2025-02-15,490,H2,00:16 (H2),UW-Whitewater,Luke Bara,free_throw_missed,Luke Bara Misses Free Throw (1 of 2),,65.0,70.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan, Zac Johnson",32 Luke Bara > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,492,H2,00:16 (H2),UW-River Falls Falcons,Regan Merritt,free_throw_made,Regan Merritt Makes Free Throw (1 of 2),,65.0,71.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan, Zac Johnson",5 Regan Merritt > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,493,H2,00:16 (H2),UW-River Falls Falcons,Regan Merritt,free_throw_made,Regan Merritt Makes Free Throw (2 of 2),,65.0,72.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan, Zac Johnson",5 Regan Merritt > Non Possession > Free Throw
UW-River Falls Falcons,2025-02-15,494,H2,00:16 (H2),UW-Whitewater,Luke Bara,free_throw_made,Luke Bara Makes Free Throw (2 of 2),,66.0,72.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan, Zac Johnson",
UW-River Falls Falcons,2025-02-15,497,H2,00:09 (H2),UW-Whitewater,Carter Capstran,missed_shot,Carter Capstran Misses 3PT Jump Shot,3,66.0,72.0,"Carter Capstran, Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara","Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan, Zac Johnson",0 Isaac Verges > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Carter Capstran > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
UW-River Falls Falcons,2025-02-15,499,H2,00:03 (H2),UW-Whitewater,Luke Bara,turnover,Luke Bara Turnover,,66.0,72.0,"Carter Capstran, Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara","Micah Thompson, Regan Merritt, Riley Ashburn, Sean Sullivan, Zac Johnson",32 Luke Bara > No Play Type > Turnover
UW-Platteville Pioneers,2025-02-19,407,H2,04:57 (H2),UW-Platteville Pioneers,Bristol Lewis,missed_shot,Bristol Lewis Misses 3PT Jump Shot,3,55.0,63.0,"Carter Capstran, Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Wieczorek, Ben Probst, Brady Olson, Bristol Lewis, Joey Fuhremann",0 Bristol Lewis > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
UW-Platteville Pioneers,2025-02-19,409,H2,04:51 (H2),UW-Platteville Pioneers,Joey Fuhremann,missed_shot,Joey Fuhremann Misses 2PT Hook Shot,2,55.0,63.0,"Carter Capstran, Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Wieczorek, Ben Probst, Brady Olson, Bristol Lewis, Joey Fuhremann",42 Joey Fuhremann > Post-Up > Right Block > Left Shoulder > Dribble Move > To Drop Step > Miss 2 Pts
UW-Platteville Pioneers,2025-02-19,411,H2,04:51 (H2),UW-Whitewater,Joey Berezowitz,foul,Joey Berezowitz Commits Personal Foul,,55.0,63.0,"Carter Capstran, Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Wieczorek, Ben Probst, Brady Olson, Bristol Lewis, Joey Fuhremann",20 Brady Olson > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul
UW-Stevens Point Pointers,2025-02-24,435,H2,04:53 (H2),UW-Stevens Point Pointers,Carter Combs,missed_shot,Carter Combs Misses 2PT Jump Shot,2,72.0,73.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Cal Krohn, Carter Combs, Darrius Bolden, Josiah Butler, Malik Abdul-Wahid",22 Darrius Bolden > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 5 Carter Combs > Spot-Up > Drives Right > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
UW-Stevens Point Pointers,2025-02-24,437,H2,04:35 (H2),UW-Whitewater,Isaac Verges,turnover,Isaac Verges Turnover,,72.0,73.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Cal Krohn, Carter Combs, Darrius Bolden, Josiah Butler, Malik Abdul-Wahid",0 Isaac Verges > Spot-Up > Drives Left > Turnover
UW-Stevens Point Pointers,2025-02-24,440,H2,04:12 (H2),UW-Stevens Point Pointers,Malik Abdul-Wahid,missed_shot,Malik Abdul-Wahid Misses 3PT Jump Shot,3,72.0,73.0,"Carter Capstran, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Cal Krohn, Darrius Bolden, Josiah Butler, Malik Abdul-Wahid, Seth Miron",4 Josiah Butler > P&R Ball Handler > Left P&R > Baseline > Go Away from Pick > Defense Commits > Ball Delivered > 1 Malik Abdul-Wahid > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
