date,opponent,team,location,opponent_url,game_url,video_url,outcome,team_score,opponent_score,point_margin,season,Upcoming
"Wed, Jan 8",UW-Eau Claire Blugolds,UW-Oshkosh Titans,Home,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/AXpMs6igQgKkl8zfko2a2w/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95b8%2ffullgamevideo%2fclips,L,56.0,69.0,-13.0,2024-25,No
"Sat, Jan 11",UW-Platteville Pioneers,UW-Oshkosh Titans,Away,https://fastscout.fastmodelsports.com/teams/D99vwO1cQ_2BrNCr1V1A_Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/ZcRuTD1pQQ2DD0y_7QGR-Q/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671033399d7f7e6c37eb95ca%2ffullgamevideo%2fclips,L,64.0,79.0,-15.0,2024-25,No
"Wed, Jan 15",UW-Whitewater Warhawks,UW-Oshkosh Titans,Home,https://fastscout.fastmodelsports.com/teams/YNoIeSV6SVujUWWWZIKOxw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/yD6FWrBnQraeKPgpqJIq_A/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102d959d7f7e6c37eb956e%2ffullgamevideo%2fclips,L,56.0,59.0,-3.0,2024-25,No
"Sat, Jan 18",UW-La Crosse Eagles,UW-Oshkosh Titans,Away,https://fastscout.fastmodelsports.com/teams/UrY3DOoLQbe_PnM_sm4HJA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/bnDBfrLvTS-jfbqbE5T1nw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102f06ab7737b812534737%2ffullgamevideo%2fclips,L,62.0,75.0,-13.0,2024-25,No
"Wed, Jan 22",UW-Stevens Point Pointers,UW-Oshkosh Titans,Away,https://fastscout.fastmodelsports.com/teams/OqTWpgCzTV-VyfWtEnIp-g?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/Qgq_FrBsTgSGJQV9k0m6Tw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102f069d7f7e6c37eb959e%2ffullgamevideo%2fclips,W,60.0,43.0,17.0,2024-25,No
"Sat, Jan 25",UW-River Falls Falcons,UW-Oshkosh Titans,Home,https://fastscout.fastmodelsports.com/teams/JhCOrVBFRO2E7-hIjHeICg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/Ig18ygTeQEqh7LtnPSDCZw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102f06ab7737b81253472c%2ffullgamevideo%2fclips,W,81.0,68.0,13.0,2024-25,No
"Wed, Jan 29",UW-Platteville Pioneers,UW-Oshkosh Titans,Home,https://fastscout.fastmodelsports.com/teams/D99vwO1cQ_2BrNCr1V1A_Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/p86H03KgQ6yBcLizbxlCQg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671033399d7f7e6c37eb95cb%2ffullgamevideo%2fclips,L,73.0,86.0,-13.0,2024-25,No
"Wed, Feb 5",UW-Whitewater Warhawks,UW-Oshkosh Titans,Away,https://fastscout.fastmodelsports.com/teams/YNoIeSV6SVujUWWWZIKOxw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/IeK41NkZTeq--c7uaJN5YA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102d959d7f7e6c37eb9573%2ffullgamevideo%2fclips,W,54.0,49.0,5.0,2024-25,No
"Sat, Feb 8",UW-River Falls Falcons,UW-Oshkosh Titans,Away,https://fastscout.fastmodelsports.com/teams/JhCOrVBFRO2E7-hIjHeICg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/rCx3YaZKTU--uKYujAuIGw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102f06ab7737b81253472e%2ffullgamevideo%2fclips,L,68.0,76.0,-8.0,2024-25,No
"Wed, Feb 12",UW-Stevens Point Pointers,UW-Oshkosh Titans,Home,https://fastscout.fastmodelsports.com/teams/OqTWpgCzTV-VyfWtEnIp-g?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/txLUxZ2OSo-6dDdrS8gloQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102f069d7f7e6c37eb95a2%2ffullgamevideo%2fclips,L,75.0,76.0,-1.0,2024-25,No
"Sat, Feb 15",UW-La Crosse Eagles,UW-Oshkosh Titans,Home,https://fastscout.fastmodelsports.com/teams/UrY3DOoLQbe_PnM_sm4HJA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/5SWB1w6DR3amJyz7eFidrA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102f06ab7737b81253473a%2ffullgamevideo%2fclips,L,69.0,75.0,-6.0,2024-25,No
"Wed, Feb 19",UW-Eau Claire Blugolds,UW-Oshkosh Titans,Away,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/NvrAUPptRCCFldyZ42yvZQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95c9%2ffullgamevideo%2fclips,L,49.0,62.0,-13.0,2024-25,No
"Sat, Feb 22",UW-Stout Blue Devils,UW-Oshkosh Titans,Home,https://fastscout.fastmodelsports.com/teams/pppg37pRSuWUYj2LabWFxA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/fFH2Dr20QPO0S0jMgpvlnQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102d969d7f7e6c37eb958f%2ffullgamevideo%2fclips,W,75.0,51.0,24.0,2024-25,No
"Mon, Feb 24",UW-Eau Claire Blugolds,UW-Oshkosh Titans,Away,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg/games/MPn-cVi6Tae-te_jjGERxw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67bbd62faf5391c0181d9c57%2ffullgamevideo%2fclips,L,56.0,66.0,-10.0,2024-25,No
"Sat, Nov 9",Nebraska Wesleyan Prairie Wolves,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/g7hKaVSoTkmh6YM0IzERVw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/sfgH8B7eQBqOpqAKYygjZg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95bf%2ffullgamevideo%2fclips,W,68.0,64.0,4.0,2024-25,No
"Sun, Nov 10",Gustavus Adolphus Golden Gusties,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/1PsWyF01QLKdWZ9gzEg5DQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/a3mrt3zISvuNRHYlwWuLRg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95c0%2ffullgamevideo%2fclips,L,80.0,86.0,-6.0,2024-25,No
"Fri, Nov 15",Marietta Pioneers,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/JCYSrmerR86qqyWi4INhxA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/-B9MMimoRj6y53lmbX5VRA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95c1%2ffullgamevideo%2fclips,L,62.0,64.0,-2.0,2024-25,No
"Sat, Nov 16",Maryville (TN) Scots,UW-Eau Claire Blugolds,Neutral Court,https://fastscout.fastmodelsports.com/teams/4ZpokKkKRaudlvKHsDvWbw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/rWQoNLC7SpmyOXfV21RyHg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f673aa5865e2cb3c877d0a0df%2ffullgamevideo%2fclips,L,64.0,68.0,-4.0,2024-25,No
"Sat, Nov 23",Bethel (MN) Royals,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/5YLgxHv4TW64jUgzvfjgqA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/uIbK3vFCQui3f4hevZU8qw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95c2%2ffullgamevideo%2fclips,W,73.0,69.0,4.0,2024-25,No
"Tue, Nov 26",St. Olaf Oles,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/ayHbTP7lQaebm2Zgj5kGjg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/kOl2PmC1RkGfLuVrSxldxA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95c3%2ffullgamevideo%2fclips,W,66.0,56.0,10.0,2024-25,No
"Sat, Nov 30",St. Norbert Green Knights,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/mdTxP3GCSVKmzTfFimCobQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/PHLMs5FCQxKhG-5aOzAAAg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95c4%2ffullgamevideo%2fclips,W,84.0,75.0,9.0,2024-25,No
"Wed, Dec 4",Crown (MN) Storm,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/9kSujWHjQ2-o78IYVOMpgg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/KUs-FBNiScaOpdzfZi2ZnQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f670fe5dcd80e41a373209e92%2ffullgamevideo%2fclips,W,77.0,71.0,6.0,2024-25,No
"Sat, Dec 7",Wisconsin-Superior Yellowjackets,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/gQX0GFx7T_Cik0Dk2oMYnQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/wl8HRKM8S1KwLMQpepF9Tw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95c5%2ffullgamevideo%2fclips,W,81.0,75.0,6.0,2024-25,No
"Wed, Dec 11",Northwestern-St. Paul Eagles,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/i8-sEqj1SLW1SFN7_fiLUA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/LRgJxT_fQGqIwoT9EqFh4A/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671033399d7f7e6c37eb95cd%2ffullgamevideo%2fclips,W,76.0,58.0,18.0,2024-25,No
"Mon, Dec 30",Carleton Knights,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/v5N9I07AS56QFDuTOX9neQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/e11Ba9UiR9envzDNFBTyuA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95c6%2ffullgamevideo%2fclips,W,76.0,73.0,3.0,2024-25,No
"Sat, Jan 4",UW-La Crosse Eagles,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/UrY3DOoLQbe_PnM_sm4HJA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/9ZHPJsZCQmuvGQkYa_idbQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102f06ab7737b812534735%2ffullgamevideo%2fclips,L,55.0,69.0,-14.0,2024-25,No
"Wed, Jan 8",UW-Oshkosh Titans,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/AXpMs6igQgKkl8zfko2a2w/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95b8%2ffullgamevideo%2fclips,W,69.0,56.0,13.0,2024-25,No
"Sat, Jan 11",UW-River Falls Falcons,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/JhCOrVBFRO2E7-hIjHeICg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/aE7ZQ47cQ3GWR4uMfHRaHA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102f06ab7737b812534729%2ffullgamevideo%2fclips,L,65.0,67.0,-2.0,2024-25,No
"Wed, Jan 15",UW-Platteville Pioneers,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/D99vwO1cQ_2BrNCr1V1A_Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/YzZ-2xrVQgChkaN8_llUBg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95c7%2ffullgamevideo%2fclips,L,68.0,79.0,-11.0,2024-25,No
"Sat, Jan 18",UW-Whitewater Warhawks,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/YNoIeSV6SVujUWWWZIKOxw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/qdT9lDbqRgidwSfFpdlf7A/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102d959d7f7e6c37eb956f%2ffullgamevideo%2fclips,W,99.0,69.0,30.0,2024-25,No
"Wed, Jan 22",UW-Stout Blue Devils,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/pppg37pRSuWUYj2LabWFxA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/OVANlGZqSKGuEBPeIZg_Nw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102d969d7f7e6c37eb9588%2ffullgamevideo%2fclips,W,81.0,53.0,28.0,2024-25,No
"Sat, Jan 25",UW-Stevens Point Pointers,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/OqTWpgCzTV-VyfWtEnIp-g?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/gQ-1OTZ1SjahBWFgQEXLqQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102f069d7f7e6c37eb959f%2ffullgamevideo%2fclips,W,71.0,66.0,5.0,2024-25,No
"Wed, Jan 29",UW-River Falls Falcons,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/JhCOrVBFRO2E7-hIjHeICg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/6kljRNMNTOK7g0jm15UXGQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102f06ab7737b81253472d%2ffullgamevideo%2fclips,W,71.0,58.0,13.0,2024-25,No
"Wed, Feb 5",UW-Stout Blue Devils,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/pppg37pRSuWUYj2LabWFxA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/p0ewtlAkSK-3K9A3zIt-CQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102d969d7f7e6c37eb958b%2ffullgamevideo%2fclips,W,80.0,79.0,1.0,2024-25,No
"Sat, Feb 8",UW-La Crosse Eagles,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/UrY3DOoLQbe_PnM_sm4HJA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/ZMmo0GsURgaBxl6diCsUSQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102f06ab7737b812534739%2ffullgamevideo%2fclips,L,55.0,60.0,-5.0,2024-25,No
"Wed, Feb 12",UW-Platteville Pioneers,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/D99vwO1cQ_2BrNCr1V1A_Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/zzydXX4JQL-PCDTZfSj70w/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95c8%2ffullgamevideo%2fclips,L,50.0,72.0,-22.0,2024-25,No
"Sat, Feb 15",UW-Stevens Point Pointers,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/OqTWpgCzTV-VyfWtEnIp-g?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/G1OspUHdT_C47mTkv7D0Dg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102f069d7f7e6c37eb95a3%2ffullgamevideo%2fclips,W,66.0,62.0,4.0,2024-25,No
"Wed, Feb 19",UW-Oshkosh Titans,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/NvrAUPptRCCFldyZ42yvZQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671031cb9d7f7e6c37eb95c9%2ffullgamevideo%2fclips,W,62.0,49.0,13.0,2024-25,No
"Sat, Feb 22",UW-Whitewater Warhawks,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/YNoIeSV6SVujUWWWZIKOxw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/K-TmSHiaQcWp4C4tuw7l8Q/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102d959d7f7e6c37eb9578%2ffullgamevideo%2fclips,L,65.0,80.0,-15.0,2024-25,No
"Mon, Feb 24",UW-Oshkosh Titans,UW-Eau Claire Blugolds,Home,https://fastscout.fastmodelsports.com/teams/zQArFlh9RwaiMvPUzcbvvg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/MPn-cVi6Tae-te_jjGERxw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67bbd62faf5391c0181d9c57%2ffullgamevideo%2fclips,W,66.0,56.0,10.0,2024-25,No
"Wed, Feb 26",UW-La Crosse Eagles,UW-Eau Claire Blugolds,Away,https://fastscout.fastmodelsports.com/teams/UrY3DOoLQbe_PnM_sm4HJA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/u9KC56v1Tsyl1DIt-x3UXQ/games/yoQoMpWnS0uAsPr-THvBag/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67bbd630af5391c0181d9c5a%2ffullgamevideo%2fclips,L,55.0,69.0,-14.0,2024-25,No
"Fri, Nov 8",Calvin Knights,UW-Platteville Pioneers,Neutral Court,https://fastscout.fastmodelsports.com/teams/xi2oJrVvR32QtGfc_H5DgA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/D99vwO1cQ_2BrNCr1V1A_Q/games/6L423ZZDRiCBvDwzmw-DtA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671715459a5fd20b1dce3d87%2ffullgamevideo%2fclips,W,82.0,81.0,1.0,2024-25,No
"Sat, Nov 9",Illinois Wesleyan Titans,UW-Platteville Pioneers,Away,https://fastscout.fastmodelsports.com/teams/jB0ukfgOSD-x51hu1vSRuQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/D99vwO1cQ_2BrNCr1V1A_Q/games/ZLyqghsZR6WvJ3QXNVKsGA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6730a181ae5ef88a3da3dac4%2ffullgamevideo%2fclips,L,66.0,86.0,-20.0,2024-25,No
"Wed, Nov 20",Carthage Firebirds,UW-Platteville Pioneers,Home,https://fastscout.fastmodelsports.com/teams/m-qFKRiOTEmVlbB_2f3l6Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/D99vwO1cQ_2BrNCr1V1A_Q/games/phT_D-DKT_2rimBefPE8uA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67107332232eae0114c6412c%2ffullgamevideo%2fclips,W,85.0,72.0,13.0,2024-25,No
"Sat, Nov 23",North Central (IL) Cardinals,UW-Platteville Pioneers,Home,https://fastscout.fastmodelsports.com/teams/dShnkyWDRTaBQuxYFLIBSg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/D99vwO1cQ_2BrNCr1V1A_Q/games/lRJzMw9USy-6c84n2Ngurw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6710a20f325de0e53b8ac912%2ffullgamevideo%2fclips,W,76.0,69.0,7.0,2024-25,No
"Tue, Nov 26",Augustana (IL) Vikings,UW-Platteville Pioneers,Home,https://fastscout.fastmodelsports.com/teams/4AGwMe0STpKehLlVIUKfHQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/D99vwO1cQ_2BrNCr1V1A_Q/games/cPrYIgxjRmWrmA3gC_6ahw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67105f48686a8f5d8fac432f%2ffullgamevideo%2fclips,W,77.0,50.0,27.0,2024-25,No
