clip_key,game_date,offense_team,defense_team,player,role,with,result,points,play_title,synergy_string
2026-01-03|143|2 Kelton Mcewen > P&R Ball Handler > Left P&R > Baseline > Go Away from Pick > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screened for,unnamed offense,Miss 2 Pts,0.0,blob:m2m,2 Kelton Mcewen > P&R Ball Handler > Left P&R > Baseline > Go Away from Pick > To Basket > Miss 2 Pts
2026-01-03|143|2 Kelton Mcewen > P&R Ball Handler > Left P&R > Baseline > Go Away from Pick > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,defended the screened player,unnamed offense,Miss 2 Pts,0.0,blob:m2m,2 Kelton Mcewen > P&R Ball Handler > Left P&R > Baseline > Go Away from Pick > To Basket > Miss 2 Pts
2026-01-03|143|2 Kelton Mcewen > P&R Ball Handler > Left P&R > Baseline > Go Away from Pick > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,defended the screener,unnamed offense,Miss 2 Pts,0.0,blob:m2m,2 Kelton Mcewen > P&R Ball Handler > Left P&R > Baseline > Go Away from Pick > To Basket > Miss 2 Pts
2026-01-03|144|23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screener,unnamed offense,Miss 3 Pts,0.0,spain:m2m(switch2nd),23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
2026-01-03|144|23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screened for,unnamed offense,Miss 3 Pts,0.0,spain:m2m(switch2nd),23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
2026-01-03|144|23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,Jake Quast,defended the screened player,unnamed offense,Miss 3 Pts,0.0,spain:m2m(switch2nd),23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
2026-01-03|144|23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,defended the screener,unnamed offense,Miss 3 Pts,0.0,spain:m2m(switch2nd),23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
2026-01-03|145|12 Jonah Rindfleisch > No Play Type > Foul,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screener,unnamed offense,Foul,2.0,tran,12 Jonah Rindfleisch > No Play Type > Foul
2026-01-03|145|12 Jonah Rindfleisch > No Play Type > Foul,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screened for,unnamed offense,Foul,2.0,tran,12 Jonah Rindfleisch > No Play Type > Foul
2026-01-03|145|12 Jonah Rindfleisch > No Play Type > Foul,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,Jake Quast,defended the screened player,unnamed offense,Foul,2.0,tran,12 Jonah Rindfleisch > No Play Type > Foul
2026-01-03|145|12 Jonah Rindfleisch > No Play Type > Foul,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,defended the screener,unnamed offense,Foul,2.0,tran,12 Jonah Rindfleisch > No Play Type > Foul
2026-01-03|148|22 Joey Berezowitz > Transition > Ballhandler > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screener,unnamed offense,Foul,2.0,tran,22 Joey Berezowitz > Transition > Ballhandler > To Basket > Foul
2026-01-03|148|22 Joey Berezowitz > Transition > Ballhandler > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screened for,unnamed offense,Foul,2.0,tran,22 Joey Berezowitz > Transition > Ballhandler > To Basket > Foul
2026-01-03|148|22 Joey Berezowitz > Transition > Ballhandler > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Michael Metcalf-Grassman,defended the screened player,unnamed offense,Foul,2.0,tran,22 Joey Berezowitz > Transition > Ballhandler > To Basket > Foul
2026-01-03|149|2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Brandon Beck > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screener,Brandon Beck,Make 3 Pts,3.0,bs:Press(token)(tl),2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Brandon Beck > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
2026-01-03|149|2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Brandon Beck > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,Brandon Beck,screened for,unnamed offense,Make 3 Pts,3.0,bs:Press(token)(tl),2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Brandon Beck > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
2026-01-03|149|2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Brandon Beck > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,defended the screened player,Brandon Beck,Make 3 Pts,3.0,bs:Press(token)(tl),2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Brandon Beck > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
2026-01-03|150|0 Collin Madson > ISO > Left > Drives Left > Defense Commits > Ball Delivered > 22 Joey Berezowitz > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Jake Quast,screener,unnamed offense,Miss 2 Pts,0.0,:press(rj),0 Collin Madson > ISO > Left > Drives Left > Defense Commits > Ball Delivered > 22 Joey Berezowitz > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|150|0 Collin Madson > ISO > Left > Drives Left > Defense Commits > Ball Delivered > 22 Joey Berezowitz > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screened for,Jake Quast,Miss 2 Pts,0.0,:press(rj),0 Collin Madson > ISO > Left > Drives Left > Defense Commits > Ball Delivered > 22 Joey Berezowitz > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|150|0 Collin Madson > ISO > Left > Drives Left > Defense Commits > Ball Delivered > 22 Joey Berezowitz > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,defended the screened player,unnamed offense,Miss 2 Pts,0.0,:press(rj),0 Collin Madson > ISO > Left > Drives Left > Defense Commits > Ball Delivered > 22 Joey Berezowitz > Spot-Up > Drives Left > To Basket > Miss 2 Pts
2026-01-03|153|12 Jonah Rindfleisch > ISO > Top > Drives Right > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screener,unnamed offense,Miss 2 Pts,0.0,sci:m2m,12 Jonah Rindfleisch > ISO > Top > Drives Right > To Basket > Miss 2 Pts
2026-01-03|153|12 Jonah Rindfleisch > ISO > Top > Drives Right > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screened for,unnamed offense,Miss 2 Pts,0.0,sci:m2m,12 Jonah Rindfleisch > ISO > Top > Drives Right > To Basket > Miss 2 Pts
2026-01-03|153|12 Jonah Rindfleisch > ISO > Top > Drives Right > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,defended the screened player,unnamed offense,Miss 2 Pts,0.0,sci:m2m,12 Jonah Rindfleisch > ISO > Top > Drives Right > To Basket > Miss 2 Pts
2026-01-03|153|12 Jonah Rindfleisch > ISO > Top > Drives Right > To Basket > Miss 2 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,defended the screener,unnamed offense,Miss 2 Pts,0.0,sci:m2m,12 Jonah Rindfleisch > ISO > Top > Drives Right > To Basket > Miss 2 Pts
2026-01-03|155|21 Brock Marino > Spot-Up > Drives Right > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,Jake Quast,screener,unnamed offense,Foul,1.0,:m2m(rj),21 Brock Marino > Spot-Up > Drives Right > To Basket > Foul
2026-01-03|155|21 Brock Marino > Spot-Up > Drives Right > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screened for,Jake Quast,Foul,1.0,:m2m(rj),21 Brock Marino > Spot-Up > Drives Right > To Basket > Foul
2026-01-03|155|21 Brock Marino > Spot-Up > Drives Right > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,defended the screened player,unnamed offense,Foul,1.0,:m2m(rj),21 Brock Marino > Spot-Up > Drives Right > To Basket > Foul
2026-01-03|155|21 Brock Marino > Spot-Up > Drives Right > To Basket > Foul,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,defended the screener,Jake Quast,Foul,1.0,:m2m(rj),21 Brock Marino > Spot-Up > Drives Right > To Basket > Foul
2026-01-03|156|0 Brandon Beck > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screener,Michael Metcalf-Grassman,Miss 3 Pts,0.0,:press(12),0 Brandon Beck > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
2026-01-03|156|0 Brandon Beck > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,Michael Metcalf-Grassman,screened for,unnamed offense,Miss 3 Pts,0.0,:press(12),0 Brandon Beck > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
