opponent,game_date,event_order,period,time_remaining,team,player,event_type,raw_text,shot_type,uww_score,opp_score,uww_lineup,opp_lineup,video_description
UW-Platteville Pioneers,2026-02-26,406,H2,04:19 (H2),UW-Platteville Pioneers,Aiden Wieczorek,free_throw_made,Aiden Wieczorek Makes Free Throw (1 of 2),,53.0,51.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Lucas Rameker, Max Love, Miles Hettinger",2 Aiden Wieczorek > Non Possession > Free Throw
UW-Platteville Pioneers,2026-02-26,407,H2,04:19 (H2),UW-Platteville Pioneers,Aiden Wieczorek,free_throw_made,Aiden Wieczorek Makes Free Throw (2 of 2),,53.0,52.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Lucas Rameker, Max Love, Miles Hettinger",2 Aiden Wieczorek > Non Possession > Free Throw
UW-Platteville Pioneers,2026-02-26,412,H2,04:06 (H2),UW-Whitewater,Collin Madson,made_shot,Collin Madson Makes 3PT Jump Shot,3,56.0,52.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker, Max Love",15 Collin Madson > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
UW-Platteville Pioneers,2026-02-26,413,H2,04:06 (H2),UW-Whitewater,Kelton McEwen,assist,Kelton McEwen Assists,,56.0,52.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker, Max Love",
UW-Platteville Pioneers,2026-02-26,415,H2,03:52 (H2),UW-Whitewater,Richie Warren,foul,Richie Warren Commits Personal Foul,,56.0,52.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker, Max Love",42 Joey Fuhremann > Post-Up > Flash Middle > Foul
UW-Platteville Pioneers,2026-02-26,416,H2,03:52 (H2),UW-Platteville Pioneers,Joey Fuhremann,free_throw_made,Joey Fuhremann Makes Free Throw (1 of 2),,56.0,53.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker, Max Love",42 Joey Fuhremann > Non Possession > Free Throw
UW-Platteville Pioneers,2026-02-26,417,H2,03:52 (H2),UW-Platteville Pioneers,Joey Fuhremann,free_throw_made,Joey Fuhremann Makes Free Throw (2 of 2),,56.0,54.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker, Max Love",42 Joey Fuhremann > Non Possession > Free Throw
UW-Platteville Pioneers,2026-02-26,420,H2,03:33 (H2),UW-Whitewater,Tyshawn Teague-Johnson,missed_shot,Tyshawn Teague-Johnson Misses 2PT Jump Shot,2,56.0,54.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Lucas Rameker, Max Love",14 Tyshawn Teague-Johnson > Spot-Up > Drives Right > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
UW-Platteville Pioneers,2026-02-26,422,H2,03:23 (H2),UW-Platteville Pioneers,Max Love,foul,Max Love Commits Personal Foul,,56.0,54.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Lucas Rameker, Max Love",2 Kelton Mcewen > Spot-Up > Drives Right > To Basket > Foul
UW-Platteville Pioneers,2026-02-26,423,H2,03:23 (H2),UW-Whitewater,Kelton McEwen,free_throw_made,Kelton McEwen Makes Free Throw (1 of 2),,57.0,54.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Lucas Rameker, Max Love",2 Kelton Mcewen > Non Possession > Free Throw
UW-Platteville Pioneers,2026-02-26,424,H2,03:23 (H2),UW-Whitewater,Kelton McEwen,free_throw_made,Kelton McEwen Makes Free Throw (2 of 2),,58.0,54.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Lucas Rameker, Max Love",2 Kelton Mcewen > Non Possession > Free Throw
UW-Platteville Pioneers,2026-02-26,427,H2,03:08 (H2),UW-Platteville Pioneers,Aiden Wieczorek,made_shot,Aiden Wieczorek Makes 2PT Turnaround Jump Shot,2,58.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",2 Aiden Wieczorek > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Open > Short to < 17' > Make 2 Pts
UW-Platteville Pioneers,2026-02-26,428,H2,03:08 (H2),UW-Platteville Pioneers,Kaden MacKenzie,assist,Kaden MacKenzie Assists,,58.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",
UW-Platteville Pioneers,2026-02-26,429,H2,02:51 (H2),UW-Whitewater,Isaac Verges,missed_shot,Isaac Verges Misses 2PT Layup,2,58.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",0 Isaac Verges > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts
UW-Platteville Pioneers,2026-02-26,431,H2,02:44 (H2),UW-Platteville Pioneers,Joey Fuhremann,foul,Joey Fuhremann Commits Personal Foul,,58.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",15 Collin Madson > Off Screen > To Shooter's Right > Straight > To Basket > Foul
UW-Platteville Pioneers,2026-02-26,432,H2,02:44 (H2),UW-Whitewater,Collin Madson,free_throw_missed,Collin Madson Misses Free Throw (1 of 2),,58.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",15 Collin Madson > Non Possession > Free Throw
UW-Platteville Pioneers,2026-02-26,434,H2,02:44 (H2),UW-Whitewater,Collin Madson,free_throw_made,Collin Madson Makes Free Throw (2 of 2),,59.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",15 Collin Madson > Non Possession > Free Throw
UW-Platteville Pioneers,2026-02-26,435,H2,02:21 (H2),UW-Platteville Pioneers,Lucas Rameker,missed_shot,Lucas Rameker Misses 3PT Jump Shot,3,59.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",42 Joey Fuhremann > Post-Up > Right Block > Right Shoulder > Dribble Move > Defense Commits > Ball Delivered > 5 Lucas Rameker > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
UW-Platteville Pioneers,2026-02-26,437,H2,02:00 (H2),UW-Whitewater,Richie Warren,turnover,Richie Warren Turnover (Lost Ball),,59.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",24 Richie Warren > Cut > Basket > Turnover
UW-Platteville Pioneers,2026-02-26,438,H2,01:37 (H2),UW-Platteville Pioneers,Kaden MacKenzie,turnover,Kaden MacKenzie Turnover (Lost Ball),,59.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",1 Kaden MacKenzie > Spot-Up > Drives Left > Turnover
UW-Platteville Pioneers,2026-02-26,439,H2,01:37 (H2),UW-Whitewater,Tyshawn Teague-Johnson,steal,Tyshawn Teague-Johnson Steals,,59.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",
UW-Platteville Pioneers,2026-02-26,440,H2,01:16 (H2),UW-Whitewater,Collin Madson,made_shot,Collin Madson Makes 2PT Driving Layup,2,61.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",15 Collin Madson > P&R Ball Handler > High P&R > Go Away from Pick > To Basket > Make 2 Pts Foul > 1 Pts
UW-Platteville Pioneers,2026-02-26,441,H2,01:16 (H2),UW-Platteville Pioneers,Lucas Rameker,foul,Lucas Rameker Commits Personal Foul,,61.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",
UW-Platteville Pioneers,2026-02-26,442,H2,01:16 (H2),UW-Whitewater,Collin Madson,free_throw_made,Collin Madson Makes Free Throw (1 of 1),,62.0,56.0,"Collin Madson, Isaac Verges, Kelton McEwen, Richie Warren, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Kaden MacKenzie, Lucas Rameker",15 Collin Madson > P&R Ball Handler > High P&R > Go Away from Pick > To Basket > Make 2 Pts Foul > 1 Pts
UW-Platteville Pioneers,2026-02-26,448,H2,00:49 (H2),UW-Platteville Pioneers,Max Love,missed_shot,Max Love Misses 3PT Jump Shot,3,62.0,56.0,"Collin Madson, Isaac Verges, JR Lukenbill, Kelton McEwen, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Lucas Rameker, Max Love",21 Max Love > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
UW-Platteville Pioneers,2026-02-26,450,H2,00:40 (H2),UW-Platteville Pioneers,Aiden Wieczorek,foul,Aiden Wieczorek Commits Personal Foul,,62.0,56.0,"Collin Madson, Isaac Verges, JR Lukenbill, Kelton McEwen, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Lucas Rameker, Max Love",11 Jr Lukenbill > No Play Type > Foul
UW-Platteville Pioneers,2026-02-26,451,H2,00:40 (H2),UW-Whitewater,JR Lukenbill,free_throw_missed,JR Lukenbill Misses Free Throw (1 of 2),,62.0,56.0,"Collin Madson, Isaac Verges, JR Lukenbill, Kelton McEwen, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Lucas Rameker, Max Love",11 Jr Lukenbill > Non Possession > Free Throw
UW-Platteville Pioneers,2026-02-26,453,H2,00:40 (H2),UW-Whitewater,JR Lukenbill,free_throw_made,JR Lukenbill Makes Free Throw (2 of 2),,63.0,56.0,"Collin Madson, Isaac Verges, JR Lukenbill, Kelton McEwen, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Lucas Rameker, Max Love",11 Jr Lukenbill > Non Possession > Free Throw
UW-Platteville Pioneers,2026-02-26,454,H2,00:31 (H2),UW-Platteville Pioneers,Max Love,missed_shot,Max Love Misses 3PT Jump Shot,3,63.0,56.0,"Collin Madson, Isaac Verges, JR Lukenbill, Kelton McEwen, Tyshawn Teague-Johnson","Aiden Wieczorek, Bristol Lewis, Joey Fuhremann, Lucas Rameker, Max Love",0 Bristol Lewis > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 21 Max Love > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
UW-La Crosse Eagles,2026-02-28,358,H2,04:56 (H2),UW-Whitewater,Collin Madson,missed_shot,Collin Madson Misses 3PT Jump Shot,3,69.0,65.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, JJ Paider, Sam Grieger",15 Collin Madson > Off Screen > To Shooter's Right > Straight > Dribble Jumper > Long/3pt > Miss 3 Pts
UW-La Crosse Eagles,2026-02-28,360,H2,04:54 (H2),UW-Whitewater,JR Lukenbill,foul,JR Lukenbill Commits Personal Foul,,69.0,65.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, JJ Paider, Sam Grieger",
UW-La Crosse Eagles,2026-02-28,361,H2,04:44 (H2),UW-Whitewater,JR Lukenbill,foul,JR Lukenbill Commits Personal Foul,,69.0,65.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, JJ Paider, Sam Grieger",13 JJ Paider > Spot-Up > Drives Right > Foul
UW-La Crosse Eagles,2026-02-28,362,H2,04:44 (H2),UW-La Crosse Eagles,JJ Paider,free_throw_missed,JJ Paider Misses Free Throw (1 of 1),,69.0,65.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, JJ Paider, Sam Grieger",13 JJ Paider > Non Possession > Free Throw
UW-La Crosse Eagles,2026-02-28,364,H2,04:25 (H2),UW-Whitewater,Tyshawn Teague-Johnson,made_shot,Tyshawn Teague-Johnson Makes 2PT Pull Up Jump Shot,2,71.0,65.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, JJ Paider, Sam Grieger",15 Collin Madson > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 14 Tyshawn Teague-Johnson > P&R Roll Man > Pick and Pops > Drives Right > Dribble Jumper > Short to < 17' > Make 2 Pts
UW-La Crosse Eagles,2026-02-28,365,H2,04:10 (H2),UW-La Crosse Eagles,Dustin Derousseau,made_shot,Dustin Derousseau Makes 2PT Driving Layup,2,71.0,67.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, JJ Paider, Sam Grieger",15 Sam Grieger > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 11 Dustin Derousseau > Spot-Up > Drives Right > To Basket > Make 2 Pts
UW-La Crosse Eagles,2026-02-28,366,H2,03:57 (H2),UW-La Crosse Eagles,JJ Paider,foul,JJ Paider Commits Personal Foul,,71.0,67.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, JJ Paider, Sam Grieger",11 Jr Lukenbill > No Play Type > Foul
UW-La Crosse Eagles,2026-02-28,369,H2,03:57 (H2),UW-Whitewater,JR Lukenbill,free_throw_made,JR Lukenbill Makes Free Throw (2 of 2),,72.0,67.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, JJ Paider, Sam Grieger",11 Jr Lukenbill > Non Possession > Free Throw
UW-La Crosse Eagles,2026-02-28,370,H2,03:57 (H2),UW-Whitewater,JR Lukenbill,free_throw_made,JR Lukenbill Makes Free Throw (1 of 2),,73.0,67.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Carson Bauer, Devon Fielding, Dustin Derousseau, JJ Paider, Sam Grieger",11 Jr Lukenbill > Non Possession > Free Throw
UW-La Crosse Eagles,2026-02-28,373,H2,03:43 (H2),UW-Whitewater,Tyshawn Teague-Johnson,foul,Tyshawn Teague-Johnson Commits Personal Foul,,73.0,67.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",11 Dustin Derousseau > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Foul
UW-La Crosse Eagles,2026-02-28,374,H2,03:43 (H2),UW-La Crosse Eagles,Dustin Derousseau,free_throw_made,Dustin Derousseau Makes Free Throw (1 of 2),,73.0,68.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",11 Dustin Derousseau > Non Possession > Free Throw
UW-La Crosse Eagles,2026-02-28,375,H2,03:43 (H2),UW-La Crosse Eagles,Dustin Derousseau,free_throw_made,Dustin Derousseau Makes Free Throw (2 of 2),,73.0,69.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",11 Dustin Derousseau > Non Possession > Free Throw
UW-La Crosse Eagles,2026-02-28,376,H2,03:18 (H2),UW-Whitewater,Tyshawn Teague-Johnson,missed_shot,Tyshawn Teague-Johnson Misses 2PT,2,73.0,69.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",14 Tyshawn Teague-Johnson > Post-Up > Right Block > Right Shoulder > Dribble Move > To Jumper > Miss 2 Pts
UW-La Crosse Eagles,2026-02-28,378,H2,02:59 (H2),UW-La Crosse Eagles,Sam Grieger,made_shot,Sam Grieger Makes 2PT Jump Shot,2,73.0,71.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",15 Sam Grieger > ISO > Left > Drives Left > To Basket > Make 2 Pts
UW-La Crosse Eagles,2026-02-28,379,H2,02:37 (H2),UW-Whitewater,JR Lukenbill,missed_shot,JR Lukenbill Misses 3PT Jump Shot,3,73.0,71.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",32 Luke Bara > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 11 Jr Lukenbill > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
UW-La Crosse Eagles,2026-02-28,381,H2,02:25 (H2),UW-La Crosse Eagles,Dustin Derousseau,missed_shot,Dustin Derousseau Misses 2PT Driving Layup (Blocked),2,73.0,71.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",11 Dustin Derousseau > ISO > Right > Drives Left > To Basket > Miss 2 Pts
UW-La Crosse Eagles,2026-02-28,382,H2,02:25 (H2),UW-Whitewater,Collin Madson,block,Collin Madson Blocks,,73.0,71.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",
UW-La Crosse Eagles,2026-02-28,384,H2,02:06 (H2),UW-Whitewater,JR Lukenbill,turnover,JR Lukenbill Turnover (Bad Pass),,73.0,71.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",11 Jr Lukenbill > No Play Type > Turnover
UW-La Crosse Eagles,2026-02-28,385,H2,02:06 (H2),UW-La Crosse Eagles,Sam Grieger,steal,Sam Grieger Steals,,73.0,71.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",
UW-La Crosse Eagles,2026-02-28,386,H2,02:03 (H2),UW-Whitewater,JR Lukenbill,foul,JR Lukenbill Commits Personal Foul,,73.0,71.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",
UW-La Crosse Eagles,2026-02-28,387,H2,02:03 (H2),UW-La Crosse Eagles,Sam Grieger,free_throw_made,Sam Grieger Makes Free Throw (2 of 2),,73.0,72.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",15 Sam Grieger > Non Possession > Free Throw
UW-La Crosse Eagles,2026-02-28,388,H2,02:03 (H2),UW-La Crosse Eagles,Sam Grieger,free_throw_made,Sam Grieger Makes Free Throw (1 of 2),,73.0,73.0,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",15 Sam Grieger > Non Possession > Free Throw
UW-La Crosse Eagles,2026-02-28,391,H2,01:40 (H2),UW-Whitewater,Collin Madson,missed_shot,Collin Madson Misses 2PT Turnaround Jump Shot (Blocked),2,73.0,73.0,"Collin Madson, Isaac Verges, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",15 Collin Madson > Post-Up > Left Block > Right Shoulder > Dribble Move > To Basket > Miss 2 Pts
UW-La Crosse Eagles,2026-02-28,392,H2,01:40 (H2),UW-La Crosse Eagles,Dustin Derousseau,block,Dustin Derousseau Blocks,,73.0,73.0,"Collin Madson, Isaac Verges, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",
UW-La Crosse Eagles,2026-02-28,398,H2,01:38 (H2),UW-Whitewater,Jake Quast,made_shot,Jake Quast Makes 2PT Layup,2,75.0,73.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",12 Jake Quast > Cut > Basket > Make 2 Pts
UW-La Crosse Eagles,2026-02-28,399,H2,01:38 (H2),UW-Whitewater,Isaac Verges,assist,Isaac Verges Assists,,75.0,73.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",
UW-La Crosse Eagles,2026-02-28,400,H2,01:18 (H2),UW-La Crosse Eagles,Sam Grieger,missed_shot,Sam Grieger Misses 2PT Layup,2,75.0,73.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",15 Sam Grieger > Post-Up > Right Block > Right Shoulder > Dribble Move > To Basket > Miss 2 Pts
UW-La Crosse Eagles,2026-02-28,402,H2,01:18 (H2),UW-Whitewater,Richie Warren,foul,Richie Warren Commits Personal Foul,,75.0,73.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",
UW-La Crosse Eagles,2026-02-28,403,H2,01:18 (H2),UW-La Crosse Eagles,JJ Paider,free_throw_missed,JJ Paider Misses Free Throw (2 of 2),,75.0,73.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",13 JJ Paider > Non Possession > Free Throw
UW-La Crosse Eagles,2026-02-28,404,H2,01:18 (H2),UW-La Crosse Eagles,JJ Paider,free_throw_made,JJ Paider Makes Free Throw (1 of 2),,75.0,74.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",13 JJ Paider > Non Possession > Free Throw
UW-La Crosse Eagles,2026-02-28,408,H2,01:03 (H2),UW-Whitewater,Brock Marino,turnover,Brock Marino Turnover (Bad Pass),,75.0,74.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",21 Brock Marino > No Play Type > Turnover
UW-La Crosse Eagles,2026-02-28,409,H2,01:03 (H2),UW-La Crosse Eagles,Jacob Butler,steal,Jacob Butler Steals,,75.0,74.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",
UW-La Crosse Eagles,2026-02-28,410,H2,00:59 (H2),UW-La Crosse Eagles,Jacob Butler,made_shot,Jacob Butler Makes 2PT Driving Layup,2,75.0,76.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",0 Jacob Butler > Transition > Ballhandler > To Basket > Make 2 Pts
UW-La Crosse Eagles,2026-02-28,411,H2,00:41 (H2),UW-Whitewater,Collin Madson,missed_shot,Collin Madson Misses 3PT Jump Shot,3,75.0,76.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",0 Isaac Verges > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 15 Collin Madson > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
UW-La Crosse Eagles,2026-02-28,413,H2,00:16 (H2),UW-La Crosse Eagles,JJ Paider,made_shot,JJ Paider Makes 2PT Layup,2,75.0,78.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",15 Sam Grieger > ISO > Left > Drives Right > Defense Commits > Ball Delivered > 13 JJ Paider > Cut > Basket > Make 2 Pts Foul > 1 Pts
UW-La Crosse Eagles,2026-02-28,414,H2,00:16 (H2),UW-La Crosse Eagles,Sam Grieger,assist,Sam Grieger Assists,,75.0,78.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",
UW-La Crosse Eagles,2026-02-28,415,H2,00:16 (H2),UW-Whitewater,Luke Bara,foul,Luke Bara Commits Personal Foul,,75.0,78.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Devon Fielding, Dustin Derousseau, JJ Paider, Jacob Butler, Sam Grieger",
