side,scouted_opponent,offense_team,defense_team,opponent,game_date,game_code,period,time_remaining_seconds,player,result,points,points_source,matched_event,matched_by,play_title,play_call,play_series,play_situation,play_formation,play_set,play_actions,primary_action,play_location,finish_spot,featured_player,decode_quality,decode_note,synergy_play_type,synergy_string,on_court_lineup,personnel_grouping_type,game_situation,shot_clock_used,shot_clock_max,shot_clock_situation,defense_type,defense_press,defense_press_formation,defense_coverage,possession_side,defense_faced,defense_played,coverage_faced,coverage_played,press_faced,press_played,press_formation_faced,press_formation_played
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,980.0,Josiah Butler,Foul,2,play-by-play,True,player + clock,Josiah Butler,,,Half court,,,,,,,Josiah Butler,No call,"title is a player name, not a play",Offensive Rebound,4 Josiah Butler > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,,Josiah Butler,Free Throw,,,False,,Josiah Butler,,,Half court,,,,,,,Josiah Butler,No call,"title is a player name, not a play",Non Possession,4 Josiah Butler > Non Possession > Free Throw,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,,Josiah Butler,Free Throw,,,False,,Josiah Butler,,,Half court,,,,,,,Josiah Butler,No call,"title is a player name, not a play",Non Possession,4 Josiah Butler > Non Possession > Free Throw,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,968.0,Matthew Alexander,Make 2 Pts,2,play-by-play,True,synergy string,Matthew Alexander,,,Half court,,,,,,,Matthew Alexander,No call,"title is a player name, not a play",ISO,0 Matthew Alexander > ISO > Top > Drives Left > To Basket > Make 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,952.0,Cal Krohn,Miss 2 Pts,0,play-by-play,True,synergy string,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",Post-Up,12 Cal Krohn > Post-Up > Flash Middle > Right Shoulder > Dribble Move > To Basket > Miss 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,948.0,Tyler Williams,Foul,2,play-by-play,True,player + clock,Tyler Williams,,,Half court,,,,,,,Tyler Williams,No call,"title is a player name, not a play",Transition,15 Tyler Williams > Transition > Left Wing > To Basket > Foul,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,,Tyler Williams,Free Throw,2,play-by-play,True,synergy string,Tyler Williams,,,Half court,,,,,,,Tyler Williams,No call,"title is a player name, not a play",Non Possession,15 Tyler Williams > Non Possession > Free Throw,"Cal Krohn, Carter Combs, Isaiah Moore, Josiah Butler, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,,Tyler Williams,Free Throw,,,False,,Tyler Williams,,,Half court,,,,,,,Tyler Williams,No call,"title is a player name, not a play",Non Possession,15 Tyler Williams > Non Possession > Free Throw,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,929.0,Josiah Butler,Make 3 Pts,3,play-by-play,True,synergy string,Josiah Butler,,,Half court,,,,,,,Josiah Butler,No call,"title is a player name, not a play",Off Screen,4 Josiah Butler > Off Screen > To Shooter's Left > Straight > Dribble Jumper > Long/3pt > Make 3 Pts,"Carter Combs, Isaiah Moore, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,,19.0,30,Organized offense (10-19 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,910.0,Matthew Alexander,Miss 2 Pts,0,play-by-play,True,synergy string,Matthew Alexander,,,Half court,,,,,,,Matthew Alexander,No call,"title is a player name, not a play",Post-Up,0 Matthew Alexander > Post-Up > Left Block > Left Shoulder > No Dribble Move > To Jumper > Miss 2 Pts,"Carter Combs, Isaiah Moore, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,904.0,Dj Jones,Miss 3 Pts,0,play-by-play,True,synergy string,Dj Jones,,,Half court,,,,,,,DJ Jones,No call,"title is a player name, not a play",Spot-Up,1 Dj Jones > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,"Carter Combs, Isaiah Moore, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,,1.0,20,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,,Carter Combs,Non Shooting Foul,,,False,,Carter Combs,,,Half court,,,,,,,Carter Combs,No call,"title is a player name, not a play",Non Possession,5 Carter Combs > Non Possession > Non Shooting Foul,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,870.0,Seth Miron,Miss 2 Pts,0,play-by-play,True,synergy string,Seth Miron,,,Half court,,,,,,,Seth Miron,No call,"title is a player name, not a play",ISO,2 Seth Miron > ISO > Right > Drives Right > To Basket > Miss 2 Pts,"Carter Combs, Isaiah Moore, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,,0.0,20,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,851.0,Christian Bryant,Miss 2 Pts,0,play-by-play,True,clock + result,Christian Bryant,,,Half court,,,,,,,Christian Bryant,No call,"title is a player name, not a play",Post-Up,22 Christian Bryant > Post-Up > Right Block > Left Shoulder > Dribble Move > To Basket > Miss 2 Pts,"Carter Combs, Isaiah Moore, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,,12.0,30,Organized offense (10-19 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,845.0,Josh Bocher,Miss 2 Pts,0,result tag,False,,Josh Bocher,,,Half court,,,,,,,Josh Bocher,No call,"title is a player name, not a play",Transition,14 Josh Bocher > Transition > First Middle > To Basket > Miss 2 Pts,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,829.0,Dj Jones,Miss 3 Pts,0,play-by-play,True,synergy string,Dj Jones,,,Half court,,,,,,,DJ Jones,No call,"title is a player name, not a play",ISO,1 Dj Jones > ISO > Left > Early Jumper > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,"Carter Combs, Isaiah Moore, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,,8.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,809.0,Josiah Butler,Make 3 Pts,3,play-by-play,True,synergy string,Josiah Butler,,,Half court,,,,,,,Josiah Butler,No call,"title is a player name, not a play",P&R Ball Handler,4 Josiah Butler > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts,"Carter Combs, Isaiah Moore, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,,17.0,30,Organized offense (10-19 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,793.0,Matthew Alexander,Miss 2 Pts,0,play-by-play,True,synergy string,Matthew Alexander,,,Half court,,,,,,,Matthew Alexander,No call,"title is a player name, not a play",P&R Ball Handler,0 Matthew Alexander > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > To Basket > Miss 2 Pts,"Carter Combs, Isaiah Moore, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,781.0,Seth Miron,Make 2 Pts,2,play-by-play,True,synergy string,Seth Miron,,,Half court,,,,,,,Seth Miron,No call,"title is a player name, not a play",ISO,2 Seth Miron > ISO > Right > Drives Right > To Basket > Make 2 Pts,"Carter Combs, Isaiah Moore, Josh Bocher, Josiah Butler, Seth Miron",Two-big lineup,,9.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,757.0,Asher Fleming,Miss 2 Pts,0,play-by-play,True,synergy string,Asher Fleming,,,Half court,,,,,,,Asher Fleming,No call,"title is a player name, not a play",Post-Up,3 Asher Fleming > Post-Up > Left Block > Post Pin > No Dribble Move > To Basket > Miss 2 Pts,"Cal Krohn, Isaiah Moore, Josiah Butler, Logan Baumgartner, Max Raimer",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,748.0,Logan Baumgartner,Miss 3 Pts,0,play-by-play,True,synergy string,Logan Baumgartner,,,Half court,,,,,,,Logan Baumgartner,No call,"title is a player name, not a play",P&R Ball Handler,4 Josiah Butler > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 15 Logan Baumgartner > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,"Cal Krohn, Isaiah Moore, Josiah Butler, Logan Baumgartner, Max Raimer",4G-1W,,7.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,748.0,Max Raimer,Foul,0,play-by-play,True,player + clock,Max Raimer,,,Half court,,,,,,,Max Raimer,No call,"title is a player name, not a play",Offensive Rebound,23 Max Raimer > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul,"Cal Krohn, Isaiah Moore, Josiah Butler, Logan Baumgartner, Max Raimer",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,,Max Raimer,Free Throw,0,play-by-play,True,synergy string,Max Raimer,,,Half court,,,,,,,Max Raimer,No call,"title is a player name, not a play",Non Possession,23 Max Raimer > Non Possession > Free Throw,"Cal Krohn, Carter Combs, Isaiah Moore, Logan Baumgartner, Max Raimer",4G-1W,,1.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,,Max Raimer,Free Throw,,,False,,Max Raimer,,,Half court,,,,,,,Max Raimer,No call,"title is a player name, not a play",Non Possession,23 Max Raimer > Non Possession > Free Throw,,,,,,,,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,726.0,Asher Fleming,Miss 3 Pts,0,play-by-play,True,synergy string,Asher Fleming,,,Half court,,,,,,,Asher Fleming,No call,"title is a player name, not a play",Spot-Up,3 Asher Fleming > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Logan Baumgartner, Max Raimer",4G-1W,,18.0,30,Organized offense (10-19 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,706.0,Jamar Ingram,Miss 2 Pts,0,play-by-play,True,synergy string,Jamar Ingram,,,Half court,,,,,,,Jamar Ingram,No call,"title is a player name, not a play",ISO,24 Jamar Ingram > ISO > Left > Drives Right > To Basket > Miss 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Logan Baumgartner, Max Raimer",4G-1W,,16.0,20,Organized offense (10-19 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,681.0,Cal Krohn,Make 2 Pts,2,play-by-play,True,synergy string,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",P&R Ball Handler,13 Isaiah Moore > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Cal Krohn > Cut > Flash > Make 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Logan Baumgartner, Max Raimer",4G-1W,,20.0,30,Late clock (20+ sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,653.0,Myles Amason,Miss 2 Pts,0,play-by-play,True,synergy string,Myles Amason,,,Half court,,,,,,,Myles Amason,No call,"title is a player name, not a play",Post-Up,33 Myles Amason > Post-Up > Right Block > Left Shoulder > Dribble Move > To Hook > Miss 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Logan Baumgartner, Max Raimer",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,644.0,Cal Krohn,Make 2 Pts,2,play-by-play,True,synergy string,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",Transition,12 Cal Krohn > Transition > Left Wing > To Basket > Make 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Logan Baumgartner, Max Raimer",4G-1W,Leading by 10+,7.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,622.0,Trevion Howell,Miss 3 Pts,0,play-by-play,True,synergy string,Trevion Howell,,,Half court,,,,,,,Trevion Howell,No call,"title is a player name, not a play",Post-Up,33 Myles Amason > Post-Up > Flash Middle > Defense Commits > Ball Delivered > 5 Trevion Howell > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Logan Baumgartner, Max Raimer",4G-1W,Leading by 10+,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,602.0,Cal Krohn,Miss 2 Pts,0,play-by-play,True,synergy string,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",Post-Up,12 Cal Krohn > Post-Up > Right Block > Face-up > Drive Middle > Miss 2 Pts,"Cal Krohn, Carter Combs, Isaiah Moore, Logan Baumgartner, Max Raimer",4G-1W,Leading by 10+,18.0,30,Organized offense (10-19 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,,Jamar Ingram,No Violation,,,False,,Jamar Ingram,,,Half court,,,,,,,Jamar Ingram,No call,"title is a player name, not a play",Non Possession,24 Jamar Ingram > Non Possession > No Violation,,,,,,,,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,568.0,Andrew Messenger,Miss 2 Pts,0,play-by-play,True,synergy string,Andrew Messenger,,,Half court,,,,,,,Andrew Messenger,No call,"title is a player name, not a play",P&R Ball Handler,12 Gavin Davis > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 21 Andrew Messenger > Spot-Up > Drives Left > To Basket > Miss 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,Leading by 10+,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,568.0,Seth Miron,Turnover,0,play-by-play,True,synergy string,Seth Miron,,,Half court,,,,,,,Seth Miron,No call,"title is a player name, not a play",No Play Type,2 Seth Miron > No Play Type > Turnover,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,Leading by 10+,0.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,564.0,Andrew Messenger,Make 2 Pts,2,play-by-play,True,synergy string,Andrew Messenger,,,Half court,,,,,,,Andrew Messenger,No call,"title is a player name, not a play",Off Screen,21 Andrew Messenger > Off Screen > To Shooter's Left > Curl > No Dribble Jumper > Open > Short to < 17' > Make 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,546.0,Seth Miron,Miss 2 Pts,0,play-by-play,True,synergy string,Seth Miron,,,Half court,,,,,,,Seth Miron,No call,"title is a player name, not a play",P&R Ball Handler,2 Seth Miron > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > To Basket > Miss 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,530.0,Gavin Davis,Miss 2 Pts,0,play-by-play,True,synergy string,Gavin Davis,,,Half court,,,,,,,Gavin Davis,No call,"title is a player name, not a play",Spot-Up,12 Gavin Davis > Spot-Up > Drives Right > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,,14.0,30,Organized offense (10-19 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,518.0,Cal Krohn,Make 2 Pts,2,play-by-play,True,synergy string,Cal Krohn,,,Half court,,,,,,,Cal Krohn,No call,"title is a player name, not a play",Cut,12 Cal Krohn > Cut > Screen > Make 2 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,Leading by 10+,8.0,30,Early clock (0-9 sec used),,False,,,Offense,,,,,False,,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,496.0,Andrew Messenger,Miss 3 Pts,0,play-by-play,True,synergy string,Andrew Messenger,,,Half court,,,,,,,Andrew Messenger,No call,"title is a player name, not a play",ISO,21 Andrew Messenger > ISO > Top > Early Jumper > Dribble Jumper > Long/3pt > Miss 3 Pts,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,Leading by 10+,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,496.0,Jared Cox,Foul,2,play-by-play,True,player + clock,Jared Cox,,,Half court,,,,,,,Jared Cox,No call,"title is a player name, not a play",Offensive Rebound,10 Jared Cox > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,Leading by 10+,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
Opponent,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,UW-Stevens Point Pointers,Hardin-Simmons Cowboys,2025-12-20,WSP@HSU,H1,,Jared Cox,Free Throw,2,play-by-play,True,synergy string,Jared Cox,,,Half court,,,,,,,Jared Cox,No call,"title is a player name, not a play",Non Possession,10 Jared Cox > Non Possession > Free Throw,"Cal Krohn, Carter Combs, Josiah Butler, Logan Baumgartner, Seth Miron",4G-1W,,0.0,30,Early clock (0-9 sec used),,False,,,Defense,,,,,,False,,
