opponent,game_date,lineup,stint_minutes,margin_change
Augustana (IL) Vikings,2025-11-30,"Brandon Beck, Carter Thomas, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.52,-2.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",1.0,2.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",1.07,0.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",1.77,4.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.83,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",1.18,-2.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",1.22,4.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",1.5,1.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.2,0.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.42,-2.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.37,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.45,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.38,-1.0
Augustana (IL) Vikings,2025-11-30,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",0.97,3.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",1.9,-4.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",2.27,5.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.13,0.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.52,3.0
Augustana (IL) Vikings,2025-11-30,"Brandon Beck, Joey LaChapell, Nate Nazos, Oskar Kangas, Tristan Johanknecht",0.98,-2.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",1.38,5.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Brandon Beck, Joey LaChapell, Jonah Rindfleisch, Logan Rindfleisch, Nate Nazos",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",0.78,1.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Logan Rindfleisch, Nate Nazos, Oskar Kangas, Tristan Johanknecht",0.13,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.47,3.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.6,0.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",1.35,0.0
Augustana (IL) Vikings,2025-11-30,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.88,-3.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.68,-3.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.6,0.0
Augustana (IL) Vikings,2025-11-30,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",0.68,0.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Nate Nazos",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",1.55,0.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",1.4,4.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.05,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.77,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",1.08,4.0
Augustana (IL) Vikings,2025-11-30,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",1.35,-3.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.47,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",1.37,-5.0
Augustana (IL) Vikings,2025-11-30,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",0.25,2.0
Augustana (IL) Vikings,2025-11-30,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.45,-3.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.22,1.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.25,-2.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Oskar Kangas, Tristan Johanknecht",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Oskar Kangas, Tristan Johanknecht",0.45,2.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.27,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.18,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.88,-4.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.88,-1.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Joey LaChapell, Oskar Kangas",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Carter Thomas, Joey LaChapell, Oskar Kangas, Tristan Johanknecht",0.0,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Oskar Kangas",2.53,0.0
Augustana (IL) Vikings,2025-11-30,"Aiden Hawkinson, Brandon Beck, Carter Thomas, Logan Rindfleisch, Nate Nazos",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Brandon Beck, Carter Thomas, Joey LaChapell, Logan Rindfleisch, Nate Nazos",1.13,-2.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",1.22,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.82,1.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.83,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",1.58,-1.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",1.65,-3.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.8,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.77,1.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",1.92,-4.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.57,4.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.93,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.35,-1.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.57,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.58,-5.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.62,-2.0
Benedictine (IL) Eagles,2025-12-03,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",0.38,0.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",1.3,0.0
Benedictine (IL) Eagles,2025-12-03,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Tristan Johanknecht",0.55,1.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",1.42,-3.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.18,-2.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.33,2.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.22,-1.0
Benedictine (IL) Eagles,2025-12-03,"Brandon Beck, Carter Thomas, Joey LaChapell, Nate Nazos, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Brandon Beck, Carter Thomas, Joey LaChapell, Nate Nazos, Oskar Kangas",1.27,6.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",1.65,-3.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.57,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.32,-1.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Oskar Kangas",0.58,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",1.22,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.38,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,1.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.78,1.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",1.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jonah Rindfleisch, Matt Imig, Nate Nazos, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jonah Rindfleisch, Matt Imig, Nate Nazos, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jonah Rindfleisch, Matt Imig, Nate Nazos, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.48,0.0
Benedictine (IL) Eagles,2025-12-03,"AJ Ohrmundt, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.62,3.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.93,3.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.27,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.73,2.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.63,2.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.58,0.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.88,-5.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",1.05,2.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.55,-4.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Nate Nazos, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Nate Nazos, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.37,2.0
Benedictine (IL) Eagles,2025-12-03,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Oskar Kangas",2.22,-1.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.78,-1.0
Benedictine (IL) Eagles,2025-12-03,"Adam Guyette, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Adam Guyette, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.32,0.0
Benedictine (IL) Eagles,2025-12-03,"Adam Guyette, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.18,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos",1.07,-3.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Oskar Kangas",0.3,-3.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Oskar Kangas",0.63,-3.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Carter Thomas, Oskar Kangas, Reed Seckar, Tristan Johanknecht",0.32,-2.0
Benedictine (IL) Eagles,2025-12-03,"Aiden Hawkinson, Max Tutas, Reed Seckar, Riley Rindfleisch, Tristan Johanknecht",0.0,0.0
Benedictine (IL) Eagles,2025-12-03,"Ben Grabner, Max Tutas, Reed Seckar, Riley Rindfleisch, Tristan Johanknecht",0.08,3.0
Calvin Knights,2025-12-06,"Brandon Beck, Carter Thomas, Joey LaChapell, Logan Rindfleisch, Nate Nazos",1.75,4.0
Calvin Knights,2025-12-06,"AJ Ohrmundt, Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas",1.27,-2.0
Calvin Knights,2025-12-06,"AJ Ohrmundt, Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
Calvin Knights,2025-12-06,"Adam Guyette, Jay Dalton, Michael Metcalf-Grassman, Tristan Johanknecht, Vitorio Dante",0.73,0.0
Calvin Knights,2025-12-06,"Adam Guyette, Jay Dalton, Michael Metcalf-Grassman, Tristan Johanknecht, Vitorio Dante",0.0,0.0
Calvin Knights,2025-12-06,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.58,2.0
Calvin Knights,2025-12-06,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.0,0.0
Calvin Knights,2025-12-06,"AJ Ohrmundt, Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig",1.67,0.0
Calvin Knights,2025-12-06,"AJ Ohrmundt, Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig",0.0,0.0
Calvin Knights,2025-12-06,"Adam Guyette, Jay Dalton, Michael Metcalf-Grassman, Tristan Johanknecht, Vitorio Dante",0.18,-2.0
Calvin Knights,2025-12-06,"Adam Guyette, Jay Dalton, Michael Metcalf-Grassman, Tristan Johanknecht, Vitorio Dante",0.6,0.0
Calvin Knights,2025-12-06,"Adam Guyette, Jay Dalton, Michael Metcalf-Grassman, Tristan Johanknecht, Vitorio Dante",0.0,0.0
Calvin Knights,2025-12-06,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",1.17,-5.0
Calvin Knights,2025-12-06,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.0,0.0
Calvin Knights,2025-12-06,"AJ Ohrmundt, Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig",0.23,0.0
Calvin Knights,2025-12-06,"AJ Ohrmundt, Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig",0.15,0.0
Calvin Knights,2025-12-06,"AJ Ohrmundt, Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig",0.38,-1.0
Calvin Knights,2025-12-06,"Adam Guyette, Jay Dalton, Michael Metcalf-Grassman, Tristan Johanknecht, Vitorio Dante",0.82,-5.0
Calvin Knights,2025-12-06,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.0,0.0
Calvin Knights,2025-12-06,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.58,0.0
Calvin Knights,2025-12-06,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.0,0.0
Calvin Knights,2025-12-06,"Carter Thomas, Jonah Rindfleisch, Matt Imig, Michael Metcalf-Grassman, Vitorio Dante",0.92,-4.0
Calvin Knights,2025-12-06,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.53,-3.0
Calvin Knights,2025-12-06,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.0,0.0
Calvin Knights,2025-12-06,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Michael Metcalf-Grassman",0.53,0.0
